receiveTime,cpm,cpmError
2015-11-05 05:53:35,3.0,0.774597
2015-11-05 05:58:36,3.8,0.87178
2015-11-05 06:03:36,2.6,0.72111
2015-11-05 06:08:36,1.6,0.565685
2015-11-05 06:13:37,4.4,0.938083
2015-11-05 06:18:37,2.0,0.632456
2015-11-05 06:23:38,1.8,0.6
2015-11-05 06:28:38,2.6,0.72111
2015-11-05 06:33:39,2.2,0.663325
2015-11-05 06:38:39,2.0,0.632456
2015-11-05 06:43:40,2.2,0.663325
2015-11-05 06:48:40,2.8,0.748331
2015-11-05 06:53:41,2.8,0.748331
2015-11-05 06:58:41,3.8,0.87178
2015-11-05 07:03:41,1.6,0.565685
2015-11-05 07:08:42,3.4,0.824621
2015-11-05 07:13:32,2.6,0.72111
2015-11-05 07:18:33,3.4,0.824621
2015-11-05 07:23:33,1.2,0.489898
2015-11-05 07:28:34,2.2,0.663325
2015-11-05 07:33:34,4.2,0.916515
2015-11-05 07:38:34,1.6,0.565685
2015-11-05 07:43:35,2.6,0.72111
2015-11-05 07:48:35,1.6,0.565685
2015-11-05 07:53:36,1.0,0.447214
2015-11-05 07:58:36,3.0,0.774597
2015-11-05 08:03:37,2.6,0.72111
2015-11-05 08:08:37,1.4,0.52915
2015-11-05 08:13:38,2.2,0.663325
2015-11-05 08:18:38,2.8,0.748331
2015-11-05 08:23:38,1.8,0.6
2015-11-05 08:28:39,3.0,0.774597
2015-11-05 08:33:39,2.4,0.69282
2015-11-05 08:38:40,1.6,0.565685
2015-11-05 08:43:40,3.0,0.774597
2015-11-05 08:48:41,2.2,0.663325
2015-11-05 08:53:41,1.8,0.6
2015-11-05 08:58:41,2.6,0.72111
2015-11-05 09:03:42,1.8,0.6
2015-11-05 09:08:32,2.6,0.72111
2015-11-05 09:13:33,2.0,0.632456
2015-11-05 09:18:33,1.2,0.489898
2015-11-05 09:23:34,1.4,0.52915
2015-11-05 09:28:34,2.6,0.72111
2015-11-05 09:33:34,1.8,0.6
2015-11-05 09:38:35,1.0,0.447214
2015-11-05 09:43:35,1.4,0.52915
2015-11-05 09:48:36,1.8,0.6
2015-11-05 09:53:36,3.0,0.774597
2015-11-05 09:58:37,2.0,0.632456
2015-11-05 10:03:37,2.6,0.72111
2015-11-05 10:08:37,3.2,0.8
2015-11-05 10:13:38,3.2,0.8
2015-11-05 10:18:38,2.4,0.69282
2015-11-05 10:23:39,2.2,0.663325
2015-11-05 10:28:39,1.0,0.447214
2015-11-05 10:33:40,2.4,0.69282
2015-11-05 10:38:40,1.6,0.565685
2015-11-05 10:43:41,0.4,0.282843
2015-11-05 10:48:41,2.6,0.72111
2015-11-05 10:53:42,1.4,0.52915
2015-11-05 10:58:32,1.4,0.52915
2015-11-05 11:03:33,2.4,0.69282
2015-11-05 11:08:33,1.6,0.565685
2015-11-05 11:13:33,2.6,0.72111
2015-11-05 11:18:34,2.0,0.632456
2015-11-05 11:23:34,3.0,0.774597
2015-11-05 11:28:35,1.4,0.52915
2015-11-05 11:33:35,1.4,0.52915
2015-11-05 11:38:36,1.8,0.6
2015-11-05 11:43:36,2.2,0.663325
2015-11-05 11:48:37,2.0,0.632456
2015-11-05 11:53:37,2.0,0.632456
2015-11-05 11:58:37,2.0,0.632456
2015-11-05 12:03:38,2.4,0.69282
2015-11-05 12:08:38,2.0,0.632456
2015-11-05 12:13:39,2.6,0.72111
2015-11-05 12:18:39,1.6,0.565685
2015-11-05 12:23:40,1.8,0.6
2015-11-05 12:28:40,2.2,0.663325
2015-11-05 12:33:41,2.2,0.663325
2015-11-05 12:38:41,1.4,0.52915
2015-11-05 12:43:42,2.2,0.663325
2015-11-05 12:48:42,1.4,0.52915
2015-11-05 12:53:32,3.0,0.774597
2015-11-05 12:58:33,1.4,0.52915
2015-11-05 13:03:33,2.2,0.663325
2015-11-05 13:08:34,2.4,0.69282
2015-11-05 13:13:34,2.4,0.69282
