receiveTime,cpm,cpmError
2015-11-05 13:23:37,1.2,0.489898
2015-11-05 13:28:37,1.2,0.489898
2015-11-05 13:33:38,1.6,0.565685
2015-11-05 13:38:38,1.2,0.489898
2015-11-05 13:43:39,0.8,0.4
2015-11-05 13:48:39,1.2,0.489898
2015-11-05 13:53:39,1.6,0.565685
2015-11-05 13:58:40,2.4,0.69282
2015-11-05 14:03:40,1.0,0.447214
2015-11-05 14:08:41,1.6,0.565685
2015-11-05 14:13:41,1.8,0.6
2015-11-05 14:18:41,2.2,0.663325
2015-11-05 14:23:42,1.8,0.6
2015-11-05 14:28:42,2.2,0.663325
2015-11-05 14:33:43,1.6,0.565685
2015-11-05 14:38:33,1.6,0.565685
2015-11-05 14:43:34,1.4,0.52915
2015-11-05 14:48:34,1.8,0.6
2015-11-05 14:53:35,1.2,0.489898
2015-11-05 14:58:35,1.6,0.565685
2015-11-05 15:03:35,1.0,0.447214
2015-11-05 15:08:36,2.6,0.72111
2015-11-05 15:13:36,1.4,0.52915
2015-11-05 15:18:37,2.0,0.632456
2015-11-05 15:23:37,2.2,0.663325
2015-11-05 15:28:38,1.2,0.489898
2015-11-05 15:33:38,2.2,0.663325
2015-11-05 15:38:39,0.8,0.4
2015-11-05 15:43:39,0.6,0.34641
2015-11-05 15:48:40,1.6,0.565685
2015-11-05 15:53:40,2.2,0.663325
2015-11-05 15:58:40,2.0,0.632456
2015-11-05 16:03:41,1.2,0.489898
2015-11-05 16:08:41,2.6,0.72111
2015-11-05 16:13:42,1.8,0.6
2015-11-05 16:18:42,1.4,0.52915
2015-11-05 16:23:43,0.8,0.4
2015-11-05 16:28:33,3.4,0.824621
2015-11-05 16:33:33,1.4,0.52915
2015-11-05 16:38:34,0.8,0.4
2015-11-05 16:43:34,1.6,0.565685
2015-11-05 16:48:35,1.8,0.6
2015-11-05 16:53:35,1.4,0.52915
2015-11-05 16:58:36,1.8,0.6
2015-11-05 17:03:36,2.2,0.663325
2015-11-05 17:08:37,1.6,0.565685
2015-11-05 17:13:37,2.6,0.72111
2015-11-05 17:18:37,1.8,0.6
2015-11-05 17:23:38,1.6,0.565685
2015-11-05 17:28:38,0.8,0.4
2015-11-05 17:33:39,1.8,0.6
2015-11-05 17:38:39,2.0,0.632456
2015-11-05 17:43:40,1.6,0.565685
2015-11-05 17:48:40,1.8,0.6
2015-11-05 17:53:40,1.8,0.6
2015-11-05 17:58:41,2.0,0.632456
2015-11-05 18:03:41,1.4,0.52915
2015-11-05 18:08:42,2.0,0.632456
2015-11-05 18:13:42,1.4,0.52915
2015-11-05 18:18:43,1.8,0.6
2015-11-05 18:23:43,1.8,0.6
2015-11-05 18:28:33,1.2,0.489898
